,Brightness_Class,Id
26630,1,4263
26631,1,26260
26632,1,6119
26634,0,10089
26635,0,5099
26636,0,30547
26637,0,7420
26638,0,19828
26639,0,24241
26640,0,2404
26641,0,5801
26642,0,3482
26643,0,4712
26644,0,10764
26645,0,8854
26646,1,12148
26647,0,26866
26648,0,3595
26649,0,18053
26650,1,10314
26651,0,29151
26652,0,8962
26653,0,27071
26655,1,28416
26657,0,30680
26658,1,24264
26659,1,5116
26660,0,23547
26661,0,22783
26662,0,10888
26663,0,8827
26664,0,12768
26665,0,13038
26667,0,13376
26668,1,24507
26669,1,4128
26670,1,14652
26671,0,6321
26672,1,14621
26673,0,21683
26674,0,434
26675,0,488
26676,1,17056
26677,1,25304
26678,1,428
26679,0,18529
26680,0,2188
26681,1,9891
26682,0,19867
26683,1,29761
26684,0,20643
26685,0,21334
26686,0,17897
26688,1,18736
26689,1,10075
26690,1,18827
26691,1,6314
26692,1,29200
26693,0,14846
26694,0,16579
26695,0,22079
26697,1,14711
26699,1,24334
26700,1,21861
26701,0,24019
26702,0,9679
26703,1,2881
26704,0,19100
26705,1,30675
26706,0,3837
26707,0,11880
26709,1,23427
26710,1,6526
26711,1,19879
26712,1,4191
26713,0,9428
26715,0,16456
26716,1,5588
26717,0,27708
26719,0,20659
26720,0,19232
26721,0,15606
26722,0,4594
26723,0,8501
26724,0,19158
26725,0,30803
26726,0,20823
26727,0,17968
26728,0,9941
26729,1,9352
26730,0,23113
26731,0,2691
26732,0,2411
26733,0,19965
26734,1,17291
26735,1,28227
26736,1,25564
26737,1,15577
26738,0,21293
26739,0,17899
26740,1,18544
26741,0,22958
26742,1,29543
26743,1,19796
26745,1,5882
26746,1,22630
26747,0,1296
26748,1,6361
26749,0,2730
26750,0,8859
26751,0,7557
26752,0,7077
26753,0,17378
26754,1,24460
26755,0,28943
26756,1,15380
26757,1,23725
26758,0,24607
26759,1,8140
26760,1,30216
26761,0,4885
26762,0,27948
26763,1,21876
26764,0,19340
26765,1,18641
26767,0,26606
26768,1,20984
26769,0,19258
26770,0,13929
26771,0,12418
26772,0,8731
26773,0,3550
26774,0,1326
26775,0,26349
26777,0,19373
26778,0,27691
26779,0,463
26780,1,2053
26781,1,30147
26782,1,18318
26783,0,5618
26784,0,21832
26785,0,14529
26786,1,15769
26787,1,13028
26788,1,6250
26789,0,22083
26790,0,17059
26791,1,13796
26792,0,10630
26793,1,14360
26794,0,10538
26795,0,29795
26796,0,19564
26797,0,9925
26799,0,30237
26801,0,30374
26802,0,5213
26803,0,5815
26805,0,20153
26806,1,9233
26807,0,9236
26808,1,12384
26809,0,848
26810,0,28662
26811,0,812
26812,0,16315
26813,1,14197
26814,0,21835
26815,1,23824
26816,0,2487
26817,0,25184
26818,0,23588
26819,1,2118
26820,0,7253
26821,1,28951
26822,1,28817
26823,0,15930
26824,1,28575
26826,0,21366
26827,0,24990
26828,0,30062
26829,1,24870
26830,0,22206
26831,0,11173
26832,0,13967
26833,1,10329
26834,1,16079
26835,1,11580
26836,0,8208
26837,0,26503
26838,0,3253
26839,0,16734
26840,0,9625
26841,1,6026
26842,0,19352
26843,0,20966
26844,0,3788
26845,0,9651
26846,0,19894
26847,1,9525
26848,0,27155
26849,0,4516
26850,1,13838
26851,0,1132
26852,1,1661
26853,0,5905
26854,0,14397
26855,1,12406
26856,1,23980
26857,1,11255
26858,0,14862
26859,0,6597
26860,0,3649
26861,0,3210
26862,0,26057
26865,0,5592
26866,1,6935
26867,0,7419
26868,0,16302
26869,1,16951
26870,0,2623
26871,0,18858
26872,0,28288
26873,0,1720
26874,1,17860
26875,0,28217
26876,0,30287
26877,0,399
26878,0,10184
26879,1,11181
26880,0,7015
26881,0,8111
26882,1,10831
26883,0,24667
26884,0,2591
26885,0,8581
26887,0,30901
26888,1,2728
26889,0,15302
26890,0,12036
26891,0,3120
26892,0,13764
26893,0,30118
26894,0,15747
26895,0,12546
26896,0,25200
26897,1,8326
26898,0,29993
26899,0,21238
26900,0,23593
26901,1,27699
26902,1,18685
26903,1,25355
26904,0,22880
26905,0,20821
26906,0,30264
26907,0,27844
26908,1,4982
26909,1,6380
26910,1,18239
26911,0,19247
26912,1,4646
26913,1,22669
26914,0,5237
26915,0,28941
26916,0,13336
26917,1,22912
26918,0,9488
26919,1,18405
26920,0,24142
26921,1,25623
26922,0,12421
26923,0,17411
26924,1,62
26925,0,23552
26926,0,15259
26927,0,29921
26928,0,30340
26929,0,11311
26930,0,25037
26931,0,18432
26932,1,379
26933,0,18257
26934,1,28317
26935,1,19683
26936,1,800
26937,1,27580
26938,0,18094
26939,1,14992
26940,0,30138
26941,0,29928
26942,0,21997
26943,0,11865
26944,1,24663
26945,1,6516
26946,0,15705
26947,0,30393
26948,1,30355
26949,0,6305
26950,1,4576
26951,1,24281
26952,1,26719
26953,1,1564
26954,1,15553
26955,1,17075
26956,1,30769
26957,0,25516
26958,1,24835
26959,0,9161
26960,1,4183
26961,1,8683
26962,0,11104
26963,0,895
26964,0,26315
26965,0,22152
26966,1,23749
26967,1,5160
26968,1,19755
26969,1,12450
26970,0,10565
26971,0,23283
26972,0,3858
26973,0,30405
26974,0,21761
26975,1,29196
26976,0,9471
26977,0,8226
26978,1,25815
26979,1,19308
26980,0,26134
26981,0,15449
26982,0,23064
26983,1,10643
26984,1,11351
26985,1,2117
26986,0,2005
26987,0,21085
26988,1,17437
26989,0,23129
26990,1,19706
26991,0,4936
26992,0,22196
26993,0,12734
26994,0,997
26995,1,3262
26996,0,24373
26998,0,18877
26999,0,28349
27000,0,36
27001,0,25604
27002,0,16754
27003,0,5201
27004,1,24078
27005,1,17036
27006,1,26122
27007,1,29041
27008,0,20667
27009,0,2246
27010,0,6893
27011,0,3875
27012,0,5293
27013,0,22450
27014,0,3452
27015,0,2181
27016,1,11759
27017,0,17507
27018,0,11755
27019,0,5846
27020,0,21202
27021,0,15395
27022,0,15683
27023,0,10380
27024,0,541
27025,1,22227
27026,0,13894
27027,1,4117
27028,0,13434
27029,1,28383
27030,1,12536
27031,0,639
27032,0,27895
27033,0,15948
27034,1,22088
27035,1,5087
27036,0,29484
27037,1,221
27038,1,25642
27039,0,27865
27040,1,19832
27041,1,8312
27043,1,18523
27044,0,17
27045,0,15496
27046,1,14916
27047,0,4872
27048,0,19054
27049,0,6325
27050,1,21256
27051,1,1722
27052,0,20804
27054,1,23925
27055,1,16261
27057,0,4559
27058,0,24766
27059,0,6144
27060,0,13513
27061,0,30235
27062,1,40
27063,0,9324
27064,0,978
27065,0,11774
27066,0,2869
27067,1,16084
27069,0,29222
27070,0,21357
27072,0,27671
27073,0,7561
27074,0,22541
27075,0,30727
27076,1,11224
27077,1,14858
27078,0,21384
27079,0,6207
27080,0,18251
27081,0,4149
27082,0,21203
27083,0,28574
27084,1,10434
27085,0,7764
27086,0,24
27087,0,12123
27088,1,21670
27089,0,5253
27090,1,27537
27091,1,21154
27092,1,4438
27093,1,8364
27094,0,21678
27095,0,26896
27098,1,16116
27099,0,15605
27100,1,11789
27101,1,30740
27102,1,4693
27103,1,4525
27104,0,30944
27105,1,24443
27106,1,26954
27107,0,9936
27108,0,29013
27109,1,28709
27111,0,26851
27112,1,95
27113,1,23607
27114,0,16583
27115,0,25970
27116,1,11942
27117,0,25839
27118,0,24972
27119,0,12010
27120,0,10282
27121,0,3238
27122,0,6930
27123,0,30659
27124,1,14921
27125,1,16252
27126,1,10743
27127,0,27730
27128,1,269
27130,0,3777
27131,1,30818
27132,1,23233
27133,1,8416
27134,0,10776
27135,0,5285
27136,1,29435
27137,0,23909
27138,1,5940
27139,0,23256
27140,1,9800
27141,1,14620
27142,1,8988
27143,0,18596
27144,1,23566
27145,1,13657
27146,0,25554
27147,0,15766
27148,0,18815
27149,1,30738
27150,1,13260
27151,0,8446
27152,0,27285
27154,0,27571
27155,0,19599
27156,0,19801
27157,0,18324
27158,0,3326
27159,0,14912
27160,0,26392
27161,1,14716
27162,0,5605
27163,0,5172
27164,0,19160
27165,0,10729
27166,0,4123
27167,0,27693
27168,1,28733
27169,0,6358
27170,1,5022
27171,1,15098
27172,0,22138
27173,1,22791
27174,0,1463
27175,1,20801
27176,0,25399
27177,0,25827
27178,1,12949
27179,1,27088
27180,0,14410
27181,0,2846
27182,1,6753
27183,1,3433
27184,1,21240
27185,0,1282
27186,0,19957
27187,1,3139
27188,0,30767
27189,1,25220
27191,0,21584
27192,0,7150
27193,0,8277
27194,0,8027
27195,1,1591
27196,0,17543
27197,0,3148
27198,1,18576
27199,0,10679
27200,0,7893
27201,0,5321
27202,1,17357
27203,0,26772
27204,0,25020
27205,0,27506
27206,0,4033
27207,0,25773
27208,0,27392
27209,0,27211
27210,1,21786
27211,0,24004
27212,0,27886
27213,1,2135
27214,1,7409
27215,0,354
27216,0,28581
27217,1,3516
27218,0,15803
27219,0,19649
27220,0,661
27221,1,4378
27222,0,14731
27223,0,162
27224,0,17582
27225,0,1475
27226,0,12795
27227,0,27812
27228,1,29187
27229,0,28628
27230,0,6522
27231,0,13188
27232,0,11112
27233,0,4247
27234,0,8850
27235,1,18889
27236,0,24017
27237,1,1693
27238,0,1309
27239,0,29164
27240,1,16906
27241,1,19171
27242,0,7584
27243,1,17432
27244,0,26136
27245,1,14719
27246,1,28290
27247,1,29245
27248,0,8593
27249,0,2220
27250,0,17673
27251,1,20753
27252,0,23619
27253,0,16864
27254,0,1419
27256,0,21284
27257,0,25582
27258,1,21378
27259,0,6927
27260,1,28454
27261,1,23797
27262,1,6614
27263,0,7795
27264,0,9301
27265,0,4664
27266,1,25371
27267,0,8777
27268,0,11662
27269,1,8920
27270,0,27439
27271,0,21059
27272,0,963
27273,0,7986
27274,0,24232
27275,1,1631
27276,0,30943
27277,0,8556
27278,0,25077
27279,1,7712
27280,1,3851
27281,0,25676
27282,1,5190
27283,1,6069
27284,0,30136
27285,0,20551
27286,1,26741
27287,0,11524
27288,1,6009
27289,1,13678
27290,1,14484
27291,0,18789
27292,0,11029
27293,1,1562
27294,1,24237
27295,1,6634
27296,0,6982
27297,0,10489
27298,1,20095
27300,1,14501
27301,0,9408
27302,1,12360
27303,0,7431
27304,1,11833
27305,1,854
27307,1,23606
27308,0,13143
27309,0,12471
27310,0,859
27311,0,14344
27312,0,16518
27313,1,2503
27314,0,20640
27317,0,1209
27318,1,27689
27319,0,29024
27320,0,26038
27321,0,11957
27322,0,17964
27323,1,20699
27324,0,29475
27325,0,19559
27326,1,10871
27327,1,1849
27329,0,899
27330,1,20431
27331,1,17283
27332,1,25917
27333,1,29628
27334,1,10528
27335,1,28379
27336,1,22946
27337,1,14124
27338,1,27807
27339,0,16559
27340,0,524
27341,0,25034
27342,0,23874
27343,0,664
27345,0,23569
27346,0,21688
27347,0,21035
27348,0,28520
27349,1,6181
27351,0,26963
27352,1,19394
27353,0,1226
27354,1,14762
27355,1,8391
27356,1,25006
27357,0,12562
27358,1,15780
27359,0,26886
27360,1,6611
27361,0,18724
27362,0,21570
27363,1,29966
27365,0,6719
27366,0,25720
27367,0,16535
27368,1,28694
27369,0,23944
27370,0,10515
27371,0,3141
27372,0,10421
27373,0,25573
27374,1,25767
27375,0,14798
27376,0,5770
27377,0,27728
27379,1,3703
27380,0,17065
27381,1,21752
27382,1,1816
27383,0,13836
27384,0,27877
27386,1,22136
27387,0,7817
27388,0,12236
27389,0,19421
27390,0,11549
27391,0,29165
27392,0,28959
27393,0,234
27394,0,353
27395,1,7680
27396,0,6802
27397,0,26595
27398,0,20250
27399,1,28298
27400,1,29233
27401,1,9930
27402,1,6219
27403,0,8677
27404,0,8649
27406,1,19483
27408,0,26877
27409,0,30842
27410,1,20499
27411,0,25811
27412,0,5607
27413,0,10413
27414,1,18986
27415,0,17010
27416,0,13119
27417,0,17375
27418,0,5651
27419,0,15781
27420,0,15341
27421,0,30311
27422,0,30743
27423,0,13777
27424,1,8665
27425,0,20156
27427,1,12230
27428,1,2087
27429,1,25278
27430,1,5902
27431,0,13959
27432,0,10186
27433,1,26809
27434,0,8296
27435,1,14767
27436,1,11809
27437,0,27853
27439,0,4085
27440,0,20771
27441,0,28146
27442,0,9767
27443,1,26221
27444,0,25357
27445,0,17244
27446,0,8814
27447,1,11287
27449,1,20892
27450,1,16185
27451,1,12625
27452,0,7017
27453,1,17288
27454,0,13879
27455,1,13695
27456,1,25210
27458,1,23262
27459,1,5233
27461,0,20335
27462,1,27669
27463,0,20177
27464,0,20566
27465,0,435
27466,0,23314
27467,0,19489
27468,1,14180
27469,0,132
27470,0,4882
27471,1,12350
27472,0,11668
27473,0,13343
27474,0,16115
27475,0,29513
27476,0,18656
27477,0,21515
27478,0,17950
27479,0,24016
27480,0,18455
27482,0,11538
27483,0,3236
27484,0,18673
27485,1,11605
27486,0,27972
27487,0,24668
27488,0,16546
27489,0,22895
27490,1,12814
27492,0,11981
27493,1,22198
27494,0,27993
27495,1,1568
27496,0,3475
27497,0,5127
27498,0,21722
27499,0,1908
27500,0,7824
27501,0,29675
27502,1,1144
27503,0,17410
27504,1,18337
27505,1,9311
27506,0,17108
27507,1,1202
27508,1,8397
27509,0,10694
27510,1,6097
27511,0,12513
27512,0,23617
27513,0,6374
27514,1,27707
27515,0,565
27516,0,8443
27517,1,1563
27518,1,26907
27519,0,7769
27520,1,8600
27522,0,24826
27523,0,17477
27524,0,17387
27525,0,14377
27526,1,3989
27527,0,26480
27528,0,5487
27529,1,5777
27530,0,8059
27531,0,26732
27532,0,4602
27533,1,3825
27534,1,5102
27535,1,18321
27536,0,16594
27537,0,18083
27538,0,10115
27539,1,30301
27540,0,21234
27541,0,14970
27542,0,18853
27543,0,12146
27544,0,30898
27545,0,20652
27546,1,1418
27547,0,9346
27548,1,6640
27549,0,20484
27550,1,24040
27551,1,19188
27552,1,27568
27553,0,20473
27554,0,30921
27555,1,3847
27556,1,6284
27557,0,25616
27558,0,2648
27559,0,30104
27560,0,2736
27561,1,2447
27562,0,26060
27563,0,20679
27564,1,5281
27565,0,15666
27566,1,2762
27567,0,20935
27568,0,29550
27569,1,8256
27571,0,13075
27572,1,23214
27573,0,27976
27574,1,29299
27575,1,1457
27576,1,20268
27577,1,2951
27578,1,7623
27579,0,18630
27580,0,29460
27581,1,20264
27582,0,13165
27583,0,11812
27584,1,5414
27585,1,21808
27586,1,2722
27587,1,5705
27589,1,23906
27590,0,26462
27592,0,24503
27593,1,9960
27594,1,30730
27595,0,22890
27596,0,21548
27597,0,13571
27598,1,25505
27599,0,21841
27600,0,27500
27601,1,7350
27602,0,18032
27603,0,26650
27604,0,6068
27605,0,25710
27606,0,2187
27608,1,2185
27609,0,15093
27610,0,134
27611,0,2378
27612,0,16646
27613,0,21595
27615,0,23985
27616,1,18279
27617,0,24413
27618,0,6282
27619,1,19403
27620,0,9939
27621,0,1105
27622,1,1378
27623,0,25781
27624,1,9385
27625,1,29763
27626,0,17472
27627,1,25455
27628,1,21042
27629,0,24570
27630,1,17940
27631,0,27817
27632,1,19448
27634,1,7582
27635,0,24989
27636,0,23109
27637,0,16186
27638,0,5534
27639,0,17554
27640,1,13697
27641,1,17314
27642,1,18996
27643,0,11511
27644,0,22557
27645,1,9933
27646,0,21456
27647,0,7726
27649,0,15500
27650,0,23595
27651,0,21398
27652,1,78
27653,1,24029
27654,1,7294
27655,1,17883
27656,1,5810
27657,0,25684
27658,0,10111
27659,0,8087
27660,1,19666
27661,0,11407
27662,1,14725
27663,1,30837
27664,1,3538
27665,1,16566
27666,1,29648
27667,0,10747
27668,1,10602
27669,0,11203
27670,0,6800
27671,1,12197
27672,0,18588
27673,1,22334
27674,0,28181
27675,0,25467
27677,1,2950
27678,1,26575
27679,0,26923
27680,0,13613
27681,0,14587
27682,0,23301
27683,1,25258
27684,0,9691
27685,0,15924
27686,1,422
27687,0,12263
27688,1,13063
27689,1,22001
27690,0,13684
27691,0,27733
27692,0,12939
27693,0,1593
27694,1,19430
27695,0,15267
27696,0,2398
27697,0,23253
27698,0,7214
27699,1,15662
27700,1,12192
27701,1,15873
27702,1,3419
27703,0,20737
27704,1,13039
27705,1,28879
27706,0,18904
27707,1,19382
27708,0,1623
27709,0,26277
27711,0,14337
27712,0,25570
27713,1,24805
27714,0,13332
27715,0,15853
27716,1,16322
27717,0,6681
27718,1,20945
27719,0,5066
27720,0,20282
27721,1,26640
27722,1,10785
27723,0,2679
27724,0,24619
27725,1,16821
27726,0,4435
27727,0,21466
27728,1,8469
27730,0,19428
27731,0,3217
27732,0,3709
27734,0,10827
27735,0,3867
27736,0,6683
27737,0,8648
27738,1,23674
27739,0,17880
27741,0,21917
27742,0,21986
27743,1,22110
27744,1,9586
27745,0,7834
27746,0,21404
27747,0,22858
27748,1,19215
27749,0,18943
27750,0,23952
27751,0,8509
27752,1,4797
27753,1,7240
27754,0,10340
27755,0,18233
27756,1,9412
27757,0,18913
27758,0,30058
27759,0,849
27760,0,5416
27761,0,24531
27762,0,1963
27763,0,19370
27764,0,347
27765,0,6593
27766,0,30331
27767,1,20210
27768,1,30784
27769,0,22814
27770,0,16011
27771,0,22688
27772,0,29582
27773,0,13232
27774,0,14163
27775,1,29465
27776,0,5034
27777,1,24381
27778,0,6412
27779,0,30112
27780,1,11443
27781,0,21624
27782,0,28430
27783,0,29872
27784,1,3389
27785,0,200
27787,0,24177
27788,0,3334
27789,0,16317
27790,1,29930
27791,0,3937
27792,0,9319
27793,0,19569
27794,0,10676
27795,0,23305
27796,0,22789
27797,1,6759
27798,0,21370
27799,0,26272
27800,0,20118
27801,0,19295
27802,1,14121
27803,1,819
27804,1,9465
27805,1,7354
27806,0,26526
27807,1,20811
27808,0,8536
27809,0,10261
27810,0,25189
27812,0,27631
27813,0,13742
27815,0,5268
27816,1,7912
27817,1,19290
27818,0,28987
27819,1,24066
27820,0,11679
27822,0,19971
27823,1,2545
27824,0,17081
27825,1,16183
27826,0,13647
27827,1,27968
27828,1,23141
27829,1,30481
27830,0,13249
27832,0,24691
27833,1,7386
27834,1,26102
27835,0,3372
27836,1,8868
27837,0,14565
27838,0,23803
27839,0,14247
27840,1,23429
27841,0,8424
27842,0,27917
27843,0,20347
27844,0,19057
27845,0,23972
27846,1,27090
27847,0,1993
27848,0,1876
27849,1,29119
27850,0,6489
27851,0,23295
27852,0,30051
27854,0,30321
27855,0,26593
27856,0,24081
27857,1,11541
27858,0,20777
27859,0,29933
27860,1,7126
27861,1,8700
27862,1,15953
27863,1,2239
27864,0,10239
27865,0,17695
27866,0,4773
27867,0,15870
27868,0,4352
27869,0,14972
27870,1,20238
27871,1,10682
27873,1,18697
27874,0,10802
27875,1,21536
27876,0,27971
27877,0,17962
27878,1,25842
27879,0,8833
27880,0,14670
27881,0,7357
27882,1,20547
27883,0,3420
27884,0,10592
27885,1,1885
27886,0,1893
27887,0,7321
27888,0,11174
27889,0,20031
27890,0,28693
27891,0,26223
27892,0,17784
27893,1,15493
27894,0,8353
27895,0,13788
27896,0,15680
27898,0,22257
27899,0,12434
27900,0,3906
27901,1,5897
27902,1,14051
27903,1,20864
27904,0,14201
27905,0,13204
27906,0,6599
27907,0,1197
27908,0,1146
27909,1,17079
27911,0,4358
27912,0,17710
27913,1,6061
27914,1,5429
27915,0,27835
27916,1,17783
27917,0,27684
27918,1,20102
27919,0,6610
27920,0,3848
27921,1,16571
27922,0,27403
27923,0,27010
27924,0,18885
27925,1,5241
27926,0,28524
27927,0,17713
27928,0,19165
27929,0,6922
27930,1,14328
27931,1,24720
27933,0,28415
27934,0,19469
27936,0,14622
27937,0,28258
27938,1,673
27939,0,27115
27940,1,15588
27941,0,12951
27942,0,2452
27944,0,4303
27945,1,18552
27946,0,22511
27948,1,24957
27949,1,20406
27950,0,22000
27951,0,16882
27952,0,17601
27953,0,29450
27954,0,14350
27955,1,2777
27956,0,14665
27957,0,5772
27958,0,26681
27960,0,8177
27961,1,24594
27962,0,17092
27963,0,14398
27964,0,7748
27965,1,2302
27966,0,25901
27967,1,8751
27969,0,15920
27970,1,24406
27971,1,8123
27972,1,17691
27973,1,9789
27974,0,20247
27975,0,6820
27976,1,10768
27977,1,16340
27978,0,11001
27979,0,11719
27980,1,16861
27981,0,24912
27982,1,6475
27983,0,2744
27984,1,30432
27985,0,4359
27986,1,13437
27987,1,27839
27988,1,4582
27989,0,19667
27990,1,24041
27992,0,7776
27993,0,8877
27994,0,30979
27995,0,10006
27997,1,17212
27998,1,26087
27999,0,16557
28000,1,21064
28002,0,30899
28003,1,21666
28005,0,13798
28006,0,24401
28007,0,13229
28008,1,25366
28009,0,19145
28010,1,30959
28011,0,4433
28012,1,26579
28013,1,7280
28014,0,24117
28015,0,17792
28016,1,6209
28017,1,4115
28018,0,19511
28019,0,11471
28020,0,2616
28022,0,28690
28023,0,22530
28024,1,11778
28025,0,14355
28026,0,517
28027,0,19949
28028,0,5107
28029,1,27268
28030,0,18625
28031,0,5622
28032,0,979
28033,0,30918
28034,0,492
28035,1,9961
28036,1,27097
28037,0,12997
28038,0,20521
28039,0,28230
28040,0,19208
28041,0,27431
28042,0,11336
28043,0,29925
28044,1,11818
28045,0,6010
28046,0,22527
28047,1,2494
28048,0,11221
28049,0,1247
28050,1,20330
28051,1,15124
28052,0,8597
28053,1,5600
28054,0,11016
28055,0,12181
28056,1,12689
28057,0,7943
28058,0,22298
28059,1,1299
28061,0,24500
28062,1,10125
28063,0,6378
28064,0,14039
28065,0,28402
28066,0,25935
28067,0,22444
28068,0,1627
28069,1,28638
28070,0,23626
28071,1,28040
28073,1,16506
28074,0,26291
28075,0,23852
28076,1,14641
28077,0,15592
28078,0,6662
28079,1,1216
28080,0,3296
28082,1,12892
28083,0,27778
28084,0,24625
28085,0,6673
28086,0,17852
28087,0,1619
28088,1,11836
28089,0,5696
28090,1,28521
28091,0,16145
28092,1,30558
28093,1,16704
28094,1,23735
28095,1,13456
28096,1,3543
28097,0,28592
28098,1,12787
28099,0,19304
28100,1,6540
28101,1,25239
28102,1,9985
28103,0,534
28104,0,19319
28105,1,10164
28106,0,643
28107,0,13240
28108,1,391
28109,1,8121
28110,1,25915
28111,0,7606
28112,0,7206
28113,0,26711
28114,0,6217
28115,1,11859
28116,0,8267
28117,0,2643
28118,0,5891
28119,1,3789
28120,0,17460
28121,0,25226
28122,0,9231
28123,0,6030
28124,1,24478
28125,1,4721
28126,0,18170
28127,0,9235
28128,0,8295
28129,0,12761
28131,0,19552
28132,0,20453
28133,0,30947
28134,0,14977
28136,0,20078
28137,1,5851
28138,0,23539
28139,0,20795
28140,1,16952
28141,0,4730
28142,0,4503
28143,1,28275
28144,1,3439
28145,0,8972
28146,0,16191
28147,0,18326
28148,1,15054
28149,1,1253
28150,0,13615
28151,0,5747
28152,0,1379
28153,1,10215
28154,0,29346
28155,0,256
28156,0,17556
28158,1,29223
28159,0,20461
28160,0,9929
28161,0,26381
28162,0,21312
28163,0,5678
28164,0,9381
28165,1,617
28166,0,7320
28167,0,2244
28168,1,5125
28169,1,15217
28170,0,21950
28171,0,8512
28172,1,18966
28173,0,709
28174,0,12287
28175,0,24271
28176,0,18469
28177,1,5423
28178,0,5569
28179,0,28158
28180,0,13923
28181,0,3034
28182,0,27032
28183,1,1502
28184,1,7462
28185,0,13422
28186,1,26354
28187,0,29989
28188,1,19775
28189,0,17843
28190,0,17292
28191,1,20588
28192,0,9303
28193,0,2894
28194,0,11992
28195,1,20036
28196,0,17392
28198,1,11460
28199,0,27232
28201,1,3644
28202,0,27785
28203,0,7836
28204,0,26784
28205,1,22418
28206,1,10447
28207,1,28036
28208,0,10451
28209,1,13646
28211,0,7793
28212,0,23744
28213,1,16840
28214,1,8596
28215,0,18591
28216,0,9476
28217,0,7493
28218,1,12790
28220,0,27545
28221,0,1986
28222,1,15058
28223,0,11149
28224,0,27068
28225,0,6787
28226,0,4614
28227,0,14800
28228,0,4764
28229,1,17788
28231,0,2335
28232,0,30611
28233,0,8727
28234,1,10849
28235,0,12337
28236,0,12143
28237,1,28267
28238,1,13393
28239,0,30280
28240,0,23528
28241,1,30246
28242,1,4663
28243,0,10151
28244,0,28239
28245,0,23717
28246,1,19344
28247,0,13124
28248,1,25013
28249,0,4032
28250,0,30660
28251,1,10817
28252,0,25066
28253,0,6532
28254,0,22625
28255,0,15612
28256,0,18031
28257,0,25152
28258,1,10212
28259,1,9461
28260,1,30480
28261,0,27530
28262,0,19802
28263,0,7273
28264,0,19185
28265,1,23489
28266,0,201
28267,0,14855
28268,0,9370
28269,0,28679
28270,1,26893
28271,1,977
28272,1,21126
28273,1,1907
28274,0,6270
28275,1,7078
28276,1,7699
28277,1,11297
28278,0,11227
28279,0,28392
28280,0,8448
28281,1,10683
28282,0,6025
28283,0,30557
28284,1,2813
28285,1,19911
28286,1,12430
28287,0,25585
28288,1,2103
28289,0,29334
28291,0,28765
28292,0,9536
28293,1,7105
28294,1,8818
28295,0,16463
28296,0,23777
28297,1,26164
28298,1,30092
28299,1,20391
28300,0,17989
28301,0,22438
28303,0,771
28304,0,8442
28305,0,4512
28306,1,20491
28307,0,28697
28308,0,26736
28309,0,1484
28310,0,23586
28311,0,24656
28313,0,29956
28314,0,5656
28315,1,13525
28316,0,29099
28317,1,25964
28318,0,28680
28319,0,6869
28320,0,4723
28321,1,20468
28322,0,18444
28324,0,22150
28325,1,25731
28326,0,26962
28327,0,2655
28328,0,3413
28329,0,16248
28330,1,30285
28331,1,28685
28332,0,2941
28333,1,9374
28334,0,17533
28335,0,20294
28336,1,10748
28337,0,17297
28339,0,4673
28340,1,29104
28341,0,20541
28342,1,26556
28343,1,16440
28345,1,14345
28346,1,25766
28347,0,1331
28348,0,2757
28349,0,23054
28350,0,7248
28351,1,28611
28352,1,8535
28353,1,12893
28354,0,22243
28355,1,7483
28356,0,1303
28357,1,19508
28358,0,29033
28359,1,29860
28360,0,24448
28361,0,7470
28362,0,21166
28363,1,20192
28364,0,108
28365,0,1831
28366,1,14781
28367,0,13293
28368,0,22020
28369,1,18037
28370,1,12557
28371,0,18820
28372,0,10856
28373,0,28562
28374,0,16803
28375,0,12692
28376,0,14836
28377,0,7862
28378,0,3626
28379,1,29243
28381,0,3041
28382,0,9119
28383,0,29822
28384,1,27756
28385,0,15176
28387,1,22728
28388,1,27424
28389,1,21311
28390,0,10026
28391,0,18695
28392,0,17821
28393,1,16695
28394,0,24693
28395,1,556
28396,1,3088
28398,0,27275
28399,1,27749
28400,0,672
28401,1,1479
28402,0,19908
28403,1,29636
28404,1,8069
28405,0,1707
28406,1,10597
28407,0,2521
28408,1,25303
28409,0,28915
28410,0,12727
28411,1,19281
28412,0,16857
28413,0,4292
28414,1,3638
28415,1,28605
28416,0,25116
28417,1,23011
28418,0,4831
28419,1,7611
28420,0,27378
28421,0,27213
28422,0,18200
28423,0,12819
28424,1,1802
28425,0,1900
28426,1,3599
28427,1,684
28428,1,17520
28430,0,30905
28431,0,2362
28432,1,22302
28433,0,8289
28434,0,25762
28435,0,22421
28436,0,25821
28437,0,28809
28438,0,12156
28439,1,6383
28440,0,17269
28441,0,13592
28442,0,26523
28443,0,22622
28444,0,28609
28446,1,4089
28447,0,26086
28448,0,26564
28449,0,1577
28450,0,15231
28451,1,9171
28452,0,5653
28453,0,25874
28454,0,16098
28455,0,2287
28456,1,13603
28457,0,939
28458,0,23635
28459,1,5860
28460,0,3399
28462,1,18735
28463,0,20887
28464,0,5244
28465,1,11251
28466,1,17698
28467,0,984
28469,1,20251
28470,1,4894
28471,0,152
28472,1,28739
28474,1,8994
28475,0,24073
28476,0,16786
28477,1,19784
28478,1,19995
28479,1,30265
28480,0,3294
28481,0,15320
28482,0,8661
28483,0,10934
28484,0,10097
28485,1,2976
28486,0,13411
28487,1,27132
28488,0,4843
28489,0,22070
28491,0,9769
28492,0,10760
28494,1,10792
28495,0,19249
28496,0,18123
28497,1,15476
